2019-05-06,00:07:59,474,7.90,2338.61,5.1608,2
2019-05-06,00:08:01,476,7.93,2347.33,5.16804,2
2019-05-06,00:08:03,478,7.97,2345.05,5.18094,2
2019-05-06,00:08:05,480,8.00,2339.1,5.20286,2
2019-05-06,00:08:07,482,8.03,2332.39,5.21223,2
2019-05-06,00:08:09,484,8.07,2337.79,5.22319,2
2019-05-06,00:08:11,486,8.10,2345.69,5.23428,2
2019-05-06,00:08:13,488,8.13,2349.5,5.24471,2
2019-05-06,00:08:15,490,8.17,2349.5,5.25031,2
2019-05-06,00:08:17,492,8.20,2351.21,5.24817,2
2019-05-06,00:08:19,494,8.23,2340.04,5.26007,2
2019-05-06,00:08:21,496,8.27,2330.84,5.25186,2
2019-05-06,00:08:23,498,8.30,2333.9,5.24834,2
2019-05-06,00:08:25,500,8.33,2336.76,5.24088,2
2019-05-06,00:08:27,502,8.37,2338.48,5.2424,2
2019-05-06,00:08:29,504,8.40,2335.68,5.23296,2
2019-05-06,00:08:31,506,8.43,2330.74,5.23102,2
2019-05-06,00:08:33,508,8.47,2327.56,5.22816,2
2019-05-06,00:08:35,510,8.50,2330.58,5.21105,2
2019-05-06,00:08:37,512,8.53,2336.14,5.21735,2
2019-05-06,00:08:39,514,8.57,2335.06,5.20514,2
2019-05-06,00:08:41,516,8.60,2330.35,5.19853,2
2019-05-06,00:08:43,518,8.63,2309.58,5.18372,2
2019-05-06,00:08:45,520,8.67,2288.63,5.17762,2
2019-05-06,00:08:47,522,8.70,2274.04,5.17132,2
2019-05-06,00:08:49,524,8.73,2259.18,5.16395,2
2019-05-06,00:08:51,526,8.77,2247.21,5.148,2
2019-05-06,00:08:53,528,8.80,2236.11,5.13721,2
2019-05-06,00:08:55,530,8.83,2223.01,5.13083,2
2019-05-06,00:08:57,532,8.87,2209.41,5.11463,2
2019-05-06,00:08:59,534,8.90,2197.59,5.11295,2
2019-05-06,00:09:01,536,8.93,2193.2,5.109,2
2019-05-06,00:09:03,538,8.97,2200.7,5.10123,2
2019-05-06,00:09:05,540,9.00,2207.37,5.09157,2
2019-05-06,00:09:07,542,9.03,2217.92,5.07979,2
2019-05-06,00:09:09,544,9.07,2226.23,5.08127,2
2019-05-06,00:09:11,546,9.10,2229.41,5.07515,2
2019-05-06,00:09:13,548,9.13,2232.81,5.07699,2
2019-05-06,00:09:15,550,9.17,2232.55,5.0968,2
2019-05-06,00:09:17,552,9.20,2228.53,5.09761,2
2019-05-06,00:09:19,554,9.23,2233,5.10565,2
2019-05-06,00:09:21,556,9.27,2241.44,5.11259,2
2019-05-06,00:09:23,558,9.30,2241.98,5.13604,2
2019-05-06,00:09:25,560,9.33,2246.57,5.1406,2
2019-05-06,00:09:27,562,9.37,2249.07,5.15522,2
2019-05-06,00:09:29,564,9.40,2250.13,5.16051,2
2019-05-06,00:09:31,566,9.43,2259.86,5.16369,2
2019-05-06,00:09:33,568,9.47,2267.22,5.17038,2
2019-05-06,00:09:35,570,9.50,2276.35,5.1673,2
2019-05-06,00:09:37,572,9.53,2292.86,5.1839,2
2019-05-06,00:09:39,574,9.57,2300.15,5.20144,2
2019-05-06,00:09:41,576,9.60,2303.9,5.2132,2
2019-05-06,00:09:43,578,9.63,2316.12,5.21976,2
2019-05-06,00:09:45,580,9.67,2336.41,5.22201,2
2019-05-06,00:09:47,582,9.70,2338.92,5.2334,2
2019-05-06,00:09:49,584,9.73,2347.06,5.23528,2
2019-05-06,00:09:51,586,9.77,2352.97,5.25615,2
2019-05-06,00:09:53,588,9.80,2351.91,5.26929,2
2019-05-06,00:09:55,590,9.83,2363.16,5.28312,2
2019-05-06,00:09:57,592,9.87,2354.06,5.27719,2
2019-05-06,00:09:59,594,9.90,2345.6,5.26844,2
2019-05-06,00:10:01,596,9.93,2340.69,5.25527,2
2019-05-06,00:10:03,598,9.97,2327.27,5.24475,2
2019-05-06,00:10:06,600,10.00,2310.13,5.25723,2
2019-05-06,00:10:08,602,10.03,2294.94,5.25888,2
2019-05-06,00:10:10,604,10.07,2283.61,5.25624,2
2019-05-06,00:10:12,606,10.10,2276.69,5.24468,2
2019-05-06,00:10:14,608,10.13,2276.52,5.24366,2
2019-05-06,00:10:16,610,10.17,2267.26,5.23942,2
2019-05-06,00:10:18,612,10.20,2259.02,5.2407,2
2019-05-06,00:10:20,614,10.23,2265.27,5.23524,2
2019-05-06,00:10:22,616,10.27,2269.8,5.24262,2
2019-05-06,00:10:24,618,10.30,2269.34,5.25948,2
2019-05-06,00:10:26,620,10.33,2269.38,5.25702,2
2019-05-06,00:10:28,622,10.37,2280.73,5.25052,2
2019-05-06,00:10:30,624,10.40,2280.81,5.25156,2
2019-05-06,00:10:32,626,10.43,2278.74,5.2568,2
2019-05-06,00:10:34,628,10.47,2274.62,5.25185,2
2019-05-06,00:10:36,630,10.50,2267.57,5.25003,2
2019-05-06,00:10:38,632,10.53,2274.19,5.25259,2
2019-05-06,00:10:40,634,10.57,2270.1,5.25861,2
2019-05-06,00:10:42,636,10.60,2264.13,5.26059,2
2019-05-06,00:10:44,638,10.63,2268.3,5.23828,2
2019-05-06,00:10:46,640,10.67,2269.73,5.23668,2
2019-05-06,00:10:48,642,10.70,2269.84,5.22274,2
2019-05-06,00:10:50,644,10.73,2269.98,5.23003,2
2019-05-06,00:10:52,646,10.77,2271.31,5.22213,2
2019-05-06,00:10:54,648,10.80,2279.33,5.21492,2
2019-05-06,00:10:56,650,10.83,2282.33,5.20896,2
2019-05-06,00:10:58,652,10.87,2282.98,5.19937,2
2019-05-06,00:11:00,654,10.90,2292.73,5.19525,2
2019-05-06,00:11:02,656,10.93,2298.86,5.20287,2
2019-05-06,00:11:04,658,10.97,2304.64,5.20997,2
2019-05-06,00:11:06,660,11.00,2304.79,5.20658,2
2019-05-06,00:11:08,662,11.03,2305.58,5.21368,2
2019-05-06,00:11:10,664,11.07,2308.23,5.21426,2
2019-05-06,00:11:12,666,11.10,2307.7,5.213,2
2019-05-06,00:11:14,668,11.13,2308.38,5.21445,2
2019-05-06,00:11:16,670,11.17,2318.22,5.2182,2
2019-05-06,00:11:18,672,11.20,2316.75,5.23501,2
2019-05-06,00:11:20,674,11.23,2317.87,5.24153,2
2019-05-06,00:11:22,676,11.27,2324.64,5.22652,2
2019-05-06,00:11:24,678,11.30,2321.87,5.23069,2
2019-05-06,00:11:26,680,11.33,2317.09,5.23431,2
